Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_30,SMA_50,EMA_30,EMA_50,MACD,Signal_Line,RSI,Upper_Band,Lower_Band,Company,Trend,SP500_Close,SP500_High,SP500_Low,SP500_Open,SP500_Volume,SP500_SMA_30,SP500_SMA_50,SP500_EMA_30,SP500_EMA_50,SP500_MACD,SP500_Signal_Line,SP500_RSI
1992-01-21,0.1326137897288076,0.1343138469514433,0.1292136623122382,0.1309137195348739,8211200,0.0,0.0,0.1215625062584876,0.1174140600860118,0.1249412507233422,0.1224968874983403,0.0051335919097481,0.004897564085186,63.158927821392936,0.1417654399835952,0.1129208217299094,APH,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-01-22,0.1309138267956525,0.1309138267956525,0.1275128275156021,0.1275128275156021,4595200,0.0,0.0,0.1219591910640398,0.1174480633437633,0.125107158903488,0.122693591028429,0.0044729292279568,0.0048126371137401,59.99970200212939,0.1402481306090929,0.1161382984623333,APH,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-01-23,0.1292137681801188,0.1292137681801188,0.1258127559287598,0.1275128275156021,4697600,0.0,0.0,0.1225259135166803,0.1174820666015147,0.125262363330076,0.1228825806945927,0.0039043424632719,0.0046309781836465,57.89453532868363,0.1396301829478615,0.1177762991526251,APH,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-01-24,0.1258127559287598,0.1275128275156021,0.1258127559287598,0.1275128275156021,4256000,0.0,0.0,0.1232059722145398,0.1175160698592662,0.1254075545678519,0.1230641590012989,0.003414374571131,0.0043876574611434,52.941185568764425,0.139498245025571,0.1184182688048522,APH,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-01-27,0.1258127559287598,0.1275128275156021,0.124112697313226,0.1275128275156021,6899200,0.0,0.0,0.1237726946671803,0.1176180762052535,0.1255433786289971,0.1232386165900951,0.0029915863414351,0.0041084432372017,46.66522144598438,0.1393245037840566,0.1191020417763032,APH,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-01-28,0.1258126646280288,0.1275127349811506,0.1258126646280288,0.1258126646280288,2246400,0.0,0.0,0.1241694060464699,0.1177540817856788,0.1255607519192572,0.1233395596504063,0.0024906243203976,0.0037848794538409,30.76807942724577,0.1389120257859561,0.1200245410735275,APH,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-01-29,0.1258126709666383,0.1309137383887468,0.1241126134991645,0.1241126134991645,10880000,0.0,0.0,0.1245094490547974,0.117992109209299,0.1254673236340899,0.1233698754876125,0.0019341329110668,0.0034147301452861,33.33195776443522,0.1387571782548885,0.1203493989328879,APH,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-01-30,0.1224126257263837,0.1343139569980285,0.1156123653216317,0.1275128275156021,15308800,0.0,0.0,0.125076171507438,0.1184341453015803,0.1255992916264456,0.1235323441945925,0.0017473361112093,0.0030812513384708,42.855823679111694,0.1381786254859911,0.1216079892896664,APH,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-01-31,0.1241126134991645,0.1258126709666383,0.1241126134991645,0.1241126134991645,2342400,0.0,0.0,0.1256428897380828,0.1188081771135329,0.1255033769085565,0.1235550998535953,0.0013098305360928,0.0027269671779952,33.33247634192453,0.1379701562085125,0.1219864688954378,APH,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-02-03,0.1224126257263837,0.1275128275156021,0.1224126257263837,0.1275128275156021,1139200,0.0,0.0,0.1263796165585517,0.1192162123322486,0.1256330188832046,0.1237103048599485,0.0012233708128986,0.0024262479049758,41.17559411795662,0.1379033247248321,0.1222233166678757,APH,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-02-04,0.1173122972249984,0.1190123669755497,0.1088111053380956,0.1173122972249984,37568000,0.0,0.0,0.1267763257026672,0.1195222410559653,0.1250961981310622,0.1234594025997544,0.000327972649745,0.0020065928539297,30.434343542122903,0.1391662869709692,0.1197702165585793,APH,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
